Country,Year,CO2 Emissions (Metric Tons),Renewable Energy (% of Total),Forest Area (% Land Area),Energy Intensity (MJ per GDP),Air Quality Index (AQI),Recycling Rate (%)
Country B,2004,15000.190435640401,21.057960855584767,67.93473508843306,55.813790584981795,60.37531285731836,27.528395841518886
Country D,2008,59404.8675063855,30.283139297624754,50.618690786961736,375.1566206268633,130.93822091457102,78.15679328996472
Country A,2011,52555.18449758838,25.870640216785723,20.249019179562904,152.00452185770087,82.84927724900967,88.84319899560151
Country C,2013,86280.94493717852,21.463254109159806,47.80411318674817,422.91383850202817,106.83514169029291,57.93221508500494
Country A,2001,55416.04302753453,23.520287630249502,38.19326941526006,299.2118383216496,49.1689764862569,13.773683465587387
Country D,2016,29247.081262706928,10.389300119507176,21.60561021494161,494.26154595445195,51.99667967826623,66.18122951738204
Country B,2013,69186.18606716441,33.1157583792289,41.577489275354225,144.62306784695863,142.91053434283236,53.04855037392861
Country C,2012,56544.667990880116,11.230140660843475,58.67832441893149,375.559412552091,130.97203075620263,66.96378462700594
Country E,2008,27139.23968535288,34.87952478767698,45.18947289781812,296.39019582919434,124.8396911007544,25.058831977266784
Country C,2014,59494.646504576245,26.229895642441903,51.97295430699974,469.3130800670241,69.55083405669848,58.463906306890735
Country A,2021,83045.87989952018,25.83457573673551,51.98707328601585,169.69716869536006,97.5307181243853,53.135547497614624
Country C,2014,7714.2371837809915,31.137358833195982,53.55096512417134,76.74691891120399,89.08092740193385,58.1992607935559
Country A,2023,64930.84867128561,35.78678597960396,39.37980972842877,294.73953498621927,144.74767880766308,68.21979890239272
Country C,2010,38210.59359951725,38.27938439438993,38.500241952842245,284.72585946840115,58.75613162932115,53.53734186989406
Country A,2015,32803.78734714529,26.301096617319544,20.229226567263762,190.26824899728192,143.6679571368681,35.74483564425862
Country B,2016,42295.83628430557,14.519746959667547,27.711123026446053,493.94200895766863,114.8220526259838,34.72030482679722
Country B,2003,37492.15310355826,36.35892778519022,67.54051063907758,81.37014086935645,79.6429853841371,65.60427683102256
Country A,2000,84062.71513730194,11.220160551103447,62.120835789410485,306.28404407752294,61.96258335470494,63.10815666038402
Country A,2007,31105.79202295055,34.22011512159425,33.75542186949515,167.09761034183435,120.88240340317311,43.760216398414244
Country E,2016,74649.53719512561,30.412648792769442,40.05959744628916,50.86040524563054,128.75219120832787,38.28312226854401
Country A,2002,13935.682921715928,37.14182822268838,66.99606616923165,494.53211186823694,72.90328587945089,59.61022672240668
Country D,2019,95382.65538601948,36.923894507423405,32.52222397767886,266.72577651906556,50.625589336392245,34.97285693369256
Country A,2014,64120.08053861242,11.59462256311239,46.6266484644465,435.73572207328147,89.06934925444986,87.06116644874578
Country B,2014,72138.26481923321,28.283392215270162,21.10398920277023,428.0302578430108,86.2202796412362,57.718042210401975
Country C,2023,33313.73654897284,13.740143655046053,50.98674181764033,415.5252649988762,117.04830995832752,57.35541016110949
Country B,2021,44149.17402727089,12.354058352321642,66.50367990871975,256.5577637366574,146.78218249723955,20.906669344206456
Country D,2013,26258.946695742743,23.448314374921914,64.2371692420011,453.16684303476006,93.75386345834599,58.77183452132123
Country C,2022,93590.92815121126,12.92792619546222,45.09846103137666,215.27250307317965,117.80631462728194,33.594010096125984
Country B,2013,51369.92247463088,31.837071493377785,52.4820986138583,233.7741132204666,72.06955851065327,46.14635299379544
Country A,2023,64892.57098750905,39.06822131522799,48.48990970066427,165.06733813284535,101.94896916529112,53.05595121090156
Country A,2001,74755.84290041796,27.087488733492783,23.348712207708775,251.63828415616143,43.83935185981438,48.236128605175935
Country C,2012,40255.0786544562,17.055066086850598,27.936174343837294,493.92509126513454,127.79209001584967,74.75146009746794
Country E,2013,73409.65718121841,35.29619174576186,68.19086573848799,307.9582980141172,71.31890749614692,17.957066315139294
Country D,2023,69219.28652685232,35.593101247900776,32.798434843583664,423.9939872838044,39.604961704959344,23.386310062541476
Country B,2018,72037.63671802492,31.98357917093183,39.22246080481997,168.5043128953605,148.86736592939928,22.559202062781
Country B,2006,51476.84051943822,28.453965544400525,45.44721539772536,480.1643113367854,138.21458747653935,75.34666975075646
Country D,2002,41379.05131770363,36.03377364255172,68.95660646966707,55.927948422738105,53.69200148108253,19.45794262979551
Country B,2014,26097.807879854034,14.898750459926772,54.49967531148882,468.6103485117463,73.5842220338827,87.71539451950909
Country C,2022,83339.50351608482,37.948003790321344,51.47992488651826,454.1017506374978,142.4061235857152,87.53322323594912
Country E,2013,62793.254420509475,38.41609447631705,46.219998622042965,80.31029739810117,125.55944733902624,89.34532472167722
Country C,2010,47213.45862926202,36.159771219914,55.03372072972786,322.1810272893496,138.76946649303258,88.37513281691437
Country E,2014,94679.61113750808,17.51986104134401,53.20079452641733,403.35982360952863,97.50597341320761,21.921578277667983
Country A,2012,9544.687188168686,35.74535158931887,65.14204461304911,231.713546424428,59.17394645641177,62.593388255483255
Country E,2017,85766.33479447952,24.929146355130754,47.09176526823113,91.33579130092404,57.24642328052998,41.97522764992682
Country E,2005,99770.34632986737,27.847907122024758,41.07512940952449,423.2299673862641,93.08042222850491,68.54586190063904
Country E,2002,89259.5005338724,35.218018675124355,60.358101403193565,259.92424289421194,140.87999653648365,42.47343520763209
Country B,2018,81991.4756334844,10.887485336357125,59.98916673434092,168.46254563760607,105.79043792432161,40.659089925368065
Country E,2014,40559.06937360084,20.888277765269372,28.49182190060437,81.88494819312001,34.12686345500541,82.31608997376081
Country D,2022,26974.847314917883,34.470801317333965,31.839599892822783,338.077330079129,97.25708736002694,49.56373705560986
Country A,2004,74810.79944746211,34.418643514051695,67.93191306498528,69.03583748265768,103.01290543455139,69.18065531257167
Country A,2009,33934.659797414,35.46063780648798,42.205476919119235,405.9922388828135,99.78660393567466,61.99337187514236
Country B,2006,21723.769804722215,15.076477004184738,45.98303482655948,396.8384019401129,112.92914084719416,62.616677587475245
Country C,2016,79719.95927484117,31.1765985468388,35.50800622899049,195.32421542097356,65.22166079372394,37.92941055316999
Country D,2006,34691.64696248861,14.395100215162557,44.053551144867676,262.52930384368676,47.25183703664204,30.195867306677783
Country C,2021,91871.96430129715,33.55294026853076,57.1678303597828,351.1488226169063,120.00583547375457,80.83452212220848
Country E,2011,84860.1012578169,17.353780133635226,44.11725487318377,481.60573522876393,53.56237055263276,11.96718972277738
Country C,2016,85525.83130337924,32.13453182760838,35.73923399793326,284.06796124863155,43.699075250277915,23.834046950807412
Country D,2012,78299.12397530349,23.650048555839177,24.800050219718827,498.5058826191994,73.12526251969953,20.622979182741794
Country B,2019,88683.73525859998,39.587903936583174,66.41307602687955,196.29760496979605,129.93049404197808,85.95096983900591
Country B,2003,81545.9547569214,27.396814922478427,63.58289114009478,286.92137597619217,39.85299694978302,10.402109820961876
Country E,2009,62238.579539599225,28.977380926608586,59.568247167486106,102.0270011075171,53.4673630489801,10.641784000381751
Country D,2002,33103.158265277,21.044905415538622,54.70354819212825,300.39780833256737,87.03112539032735,28.13825904420467
Country B,2008,89379.87335534416,32.03560473542299,45.775494222529176,291.34098930264554,64.51763655256114,32.32699591782091
Country E,2012,84857.34416345324,24.84656923314505,64.86983930612251,431.9662615061181,116.5993210710545,54.7859721191092
Country C,2017,49923.53561000178,10.541999052875925,59.5850756398525,498.4482129134629,110.98829120799388,86.89834207350508
Country D,2014,8712.475170185742,28.257447936269354,60.80054209122313,493.780150589111,131.10196356077373,47.20339981535219
Country B,2003,65661.65410318178,34.91378771288085,35.47752364997332,156.3355380583081,54.46118102989979,33.102360598184404
Country D,2014,9806.701099275266,17.10405310181352,41.17291367011991,202.3004991481036,107.87025054083904,75.36002534152585
Country B,2021,92996.59637559869,16.63191265255554,55.340113206162926,173.59565014757817,122.96814011183227,40.86256976098291
Country B,2001,96354.96937940417,28.266585493578113,38.55311516038769,139.8557981018185,37.520054733465344,21.33974775124492
Country D,2014,23001.5638604624,34.53937829276482,44.69873266377405,117.56120594738745,34.41875312032727,73.56633689445431
Country B,2007,69256.99091521645,17.488610135307276,52.32564838525617,280.284805655539,97.1110005672937,10.19315108750141
Country C,2007,13765.555433462463,37.96787953729117,41.887920079214055,442.6244520786064,100.54257216794316,26.409187745213316
Country E,2016,74304.1082144466,37.82162070044647,59.65198035814449,315.44040571735815,77.13705116470905,60.81065074642748
Country A,2011,37992.32828450409,16.016100157238,25.813941944225746,442.6986426290891,34.32879769155007,18.19699178703564
Country D,2018,69699.7606143923,17.91353236170447,55.90282548910086,481.7725825626457,78.23061844295059,30.465460322081555
Country D,2009,40423.2683742069,31.017964328444844,27.260503030563896,222.41363942979567,107.05062493694616,41.464348322991256
Country E,2008,18828.913434157395,38.55199327073278,66.8919827464263,426.0505130227053,114.22565028797854,41.71349286846081
Country C,2004,43580.448147742994,31.29648066328944,35.701884034747934,73.5508485228849,89.13497687315345,87.82423795423703
Country A,2005,15703.985030305052,23.34700149461614,59.771618051973554,266.48291870969746,93.00299729108337,64.0436557175998
Country C,2019,59803.91112280985,15.070040392795093,46.070848905433806,215.73343433024203,110.72091310710684,12.96171349365875
Country D,2001,8890.395554200579,23.830295465188634,24.554353329393706,142.1833487739047,83.91628583301846,27.708019365394144
Country A,2023,55095.36956198667,28.203033759116632,49.129342719554984,247.27676433950393,61.62179384144229,59.31448323156954
Country B,2012,89205.02147407638,19.92855756869951,65.60888684412849,249.66614093555478,56.75638656514164,67.07382627562356
Country D,2005,84597.96066133946,25.307734636002692,27.861720221895197,413.8428168170521,120.33034928159658,40.447700024554734
Country C,2004,88864.2614645172,13.906423849861177,36.06534746804159,441.01337525182015,88.50583639569243,78.52573638739112
Country E,2000,92594.63620207518,23.56564313537759,41.95793354788701,345.62769094535975,104.89031943854238,85.47423921827067
Country B,2020,14930.149348190951,12.72327456788662,33.75265316703268,335.02467085095225,86.5326950682003,59.124984937270455
Country A,2021,17230.984273192742,11.472662498469719,67.18897373681804,99.58207271573153,128.26048997085854,54.99117247700877
Country D,2020,57915.64659974722,35.717197467979815,38.87501324042328,308.8678154453016,89.62168172734827,70.06443624706642
Country E,2005,89927.40350032078,16.152447524382247,52.903102924283935,173.50014562968187,148.56655487079462,72.56350305241712
Country E,2005,97563.19836978291,27.254659873838,31.195838218503297,182.64322764923682,59.11255376634877,27.234797452582377
Country C,2022,9394.882147299995,14.469482752299772,30.98529687408241,92.64859351884115,46.6232024682677,48.68558794433102
Country E,2015,38798.53799906271,17.87582712727874,28.792466780196953,336.14066879918573,74.8315822696438,45.794612844228794
Country C,2003,25224.954192699377,20.84018259308453,41.74061317633617,312.7137842828605,140.23879328852524,85.31734305099677
Country A,2010,76816.75564846856,14.310293090643107,46.6429101145027,149.12265522418733,132.2775118042611,18.94127525495975
Country D,2023,65818.41751101804,11.37886891033331,20.53740828757909,168.36661559928575,59.682355877178765,85.47763765572874
Country A,2022,16389.362990965314,36.31479406054033,61.64617138065573,397.85053372765526,101.96370818351893,55.8075636435153
Country C,2008,50934.59639967229,10.354985076393163,45.63769462655494,406.82001363389975,100.67276862278612,33.04423544822741
Country A,2022,70116.84962527268,11.839629485052034,27.8604961708216,271.88809162421614,65.20762738352471,79.54747718819331
Country D,2002,79005.51242278358,34.15216482484308,23.36466562514944,117.05121303159403,58.24580150227571,14.033990799761478
Country D,2018,6905.00742948081,18.460250103191683,23.159964856466402,75.01657148678511,76.80593836827859,35.51521477575552
Country E,2007,89594.60952846953,31.684609033440918,32.88217434292645,172.1609883942991,124.63425609664945,70.20292913271251
Country C,2004,59081.731380299825,14.386772476537413,44.96460739854894,379.03360230225934,53.00580498630754,76.21533910154324
Country A,2003,82131.36592119094,17.118452457901583,63.011976800149924,320.3674845524528,83.48681263481367,23.399830973647564
